id,playerId,draftedByTeamId,teamPickHistory
8228,8449727,17,DET
8229,"",31,MNS
8230,"",17,DET
8231,"",10,TOR
8232,"",10,TOR
8233,8445177,47,AFM
8234,8452202,23,VAN
8235,"",2,NYI
8236,"",3,NYR
8237,"",5,PIT
8238,"",26,LAK
8239,"",8,MTL
8240,8447927,10,TOR
8241,"",10,TOR
8242,"",31,MNS
8243,8445787,10,TOR
8244,"",47,AFM
8245,8449705,10,TOR
8246,8449097,2,NYI
8247,"",3,NYR
8248,8448045,5,PIT
8249,"",26,LAK
8250,"",8,MTL
8251,"",10,TOR
8252,"",3,NYR
8253,"",3,NYR
8254,"",5,PIT
8255,"",26,LAK
8256,"",8,MTL
8257,"",3,NYR
8258,"",5,PIT
8259,"",26,LAK
8260,"",8,MTL
8261,8455939,3,NYR
8262,8451866,26,LAK
8263,"",8,MTL
8264,"",3,NYR
8265,"",26,LAK
8266,"",8,MTL
8267,"",8,MTL
8268,"",47,AFM
8269,"",5,PIT
8270,8447402,15,WSH
8271,8446035,5,PIT
8272,8451325,31,MNS
8273,8452456,17,DET
8274,8447060,56,CGS
8275,8449735,3,NYR
8276,8446803,19,STL
8277,8451323,47,AFM
8278,8446101,16,CHI
8279,8450347,47,AFM
8280,8447047,48,KCS
8281,8448741,8,MTL
8282,8451246,8,MTL
8283,8449457,2,NYI
8284,8445981,15,WSH
8285,8450091,6,BOS
8286,8451802,4,PHI
8287,8455492,8,MTL
8288,8449101,5,PIT
8289,8451799,19,STL
8290,8446103,26,LAK
8291,8448708,17,DET
8292,8449180,56,CGS
8293,8446774,3,NYR
8294,8451565,19,STL
8295,8449121,23,VAN
8296,8449415,16,CHI
8297,8451378,47,AFM
8298,8449190,5,PIT
8299,8445938,10,TOR
8300,8450917,31,MNS
8301,8448401,2,NYI
8302,8448532,7,BUF
8303,8447220,6,BOS
8304,8445860,4,PHI
8305,8449555,8,MTL
8306,8451028,15,WSH
8307,8448498,48,KCS
8308,8448201,31,MNS
8309,8445073,17,DET
8310,8446819,56,CGS
8311,8449420,3,NYR
8312,"",19,STL
8313,8446868,23,VAN
8314,8447335,16,CHI
8315,8447911,47,AFM
8316,8448912,5,PIT
8317,8445407,10,TOR
8318,"",26,LAK
8319,8448957,2,NYI
8320,8452692,31,MNS
8321,"",10,TOR
8322,"",4,PHI
8323,8445212,8,MTL
8324,"",15,WSH
8325,8448865,19,STL
8326,"",31,MNS
8327,8451172,17,DET
8328,8452575,56,CGS
8329,"",3,NYR
8330,8451406,19,STL
8331,"",23,VAN
8332,8446355,16,CHI
8333,8449887,47,AFM
8334,8450097,5,PIT
8335,"",10,TOR
8336,"",26,LAK
8337,8449713,2,NYI
8338,"",7,BUF
8339,8449623,6,BOS
8340,8456681,4,PHI
8341,"",8,MTL
8342,8450216,15,WSH
8343,"",48,KCS
8344,8458307,31,MNS
8345,8451239,17,DET
8346,8450804,56,CGS
8347,8455770,3,NYR
8348,8451113,56,CGS
8349,"",23,VAN
8350,"",16,CHI
8351,"",47,AFM
8352,"",5,PIT
8353,8447984,10,TOR
8354,8450135,26,LAK
8355,8447949,2,NYI
8356,"",7,BUF
8357,"",6,BOS
8358,"",4,PHI
8359,"",8,MTL
8360,8445388,15,WSH
8361,8451403,48,KCS
8362,8446365,31,MNS
8363,"",17,DET
8364,"",56,CGS
8365,"",3,NYR
8366,"",19,STL
8367,8451986,23,VAN
8368,"",16,CHI
8369,"",15,WSH
8370,"",5,PIT
8371,"",10,TOR
8372,"",26,LAK
8373,8452197,2,NYI
8374,"",7,BUF
8375,8457582,6,BOS
8376,"",4,PHI
8377,"",8,MTL
8378,"",15,WSH
8379,8455524,31,MNS
8380,8447353,17,DET
8381,"",3,NYR
8382,8446541,19,STL
8383,8457790,23,VAN
8384,"",16,CHI
8385,8451405,10,TOR
8386,8456919,4,PHI
8387,"",8,MTL
8388,8456135,15,WSH
8389,8448749,17,DET
8390,"",19,STL
8391,8450092,23,VAN
8392,"",8,MTL
8393,8456095,19,STL
8394,8456630,8,MTL
8395,"",19,STL
8396,"",8,MTL
8397,"",19,STL
8398,8456013,8,MTL
8399,"",19,STL
8400,"",8,MTL
8401,8455500,19,STL
8402,8452495,8,MTL
8403,8446661,19,STL
8404,"",19,STL
8405,8449377,17,DET
8406,8445397,35,CLR
8407,8450359,15,WSH
8408,8447194,23,VAN
8409,8446237,49,CLE
8410,8452489,16,CHI
8411,8449315,31,MNS
8412,8446353,3,NYR
8413,8445900,19,STL
8414,8449795,8,MTL
8415,8444944,10,TOR
8416,8448285,10,TOR
8417,8446531,3,NYR
8418,8451255,7,BUF
8419,8445611,2,NYI
8420,8446939,6,BOS
8421,8449346,4,PHI
8422,8446535,8,MTL
8423,8451145,16,CHI
8424,8452579,47,AFM
8425,8448873,15,WSH
8426,8445225,23,VAN
8427,8446074,49,CLE
8428,8447217,10,TOR
8429,8451298,31,MNS
8430,8447142,3,NYR
8431,8448579,19,STL
8432,8448727,47,AFM
8433,8451099,10,TOR
8434,8447492,5,PIT
8435,8447821,47,AFM
8436,8445058,7,BUF
8437,8451917,2,NYI
8438,8450209,6,BOS
8439,8447302,4,PHI
8440,8448651,8,MTL
8441,8452196,17,DET
8442,8445451,35,CLR
8443,8447245,15,WSH
8444,8447505,23,VAN
8445,8448469,49,CLE
8446,8448711,49,CLE
8447,8446178,8,MTL
8448,8445218,3,NYR
8449,8451029,19,STL
8450,8456943,8,MTL
8451,8450384,35,CLR
8452,8446320,5,PIT
8453,8450938,8,MTL
8454,8449140,2,NYI
8455,8444977,2,NYI
8456,8446909,6,BOS
8457,8448019,4,PHI
8458,8450905,8,MTL
8459,8447839,17,DET
8460,"",23,VAN
8461,8445793,15,WSH
8462,8445249,23,VAN
8463,8445206,49,CLE
8464,8448170,16,CHI
8465,"",31,MNS
8466,8449171,3,NYR
8467,8446279,19,STL
8468,8447931,8,MTL
8469,"",10,TOR
8470,8448304,5,PIT
8471,"",4,PHI
8472,8451732,7,BUF
8473,8451771,2,NYI
8474,8457307,6,BOS
8475,"",4,PHI
8476,8446212,47,AFM
8477,8448523,17,DET
8478,8446539,35,CLR
8479,"",15,WSH
8480,8447703,23,VAN
8481,8448862,49,CLE
8482,"",16,CHI
8483,"",31,MNS
8484,8447301,3,NYR
8485,"",19,STL
8486,"",47,AFM
8487,"",10,TOR
8488,8455515,26,LAK
8489,8447951,26,LAK
8490,8458041,7,BUF
8491,8449291,2,NYI
8492,8455754,6,BOS
8493,8446094,4,PHI
8494,8457833,8,MTL
8495,"",17,DET
8496,8448761,35,CLR
8497,8457959,15,WSH
8498,"",23,VAN
8499,8444872,49,CLE
8500,8449949,16,CHI
8501,8447003,31,MNS
8502,8445454,3,NYR
8503,"",19,STL
8504,"",47,AFM
8505,8451601,10,TOR
8506,8449627,5,PIT
8507,"",26,LAK
8508,8450641,7,BUF
8509,8448814,2,NYI
8510,"",6,BOS
8511,"",4,PHI
8512,8447842,8,MTL
8513,8452493,17,DET
8514,"",35,CLR
8515,8445619,15,WSH
8516,"",23,VAN
8517,8451921,49,CLE
8518,8456946,16,CHI
8519,"",31,MNS
8520,8451782,3,NYR
8521,"",19,STL
8522,8447305,47,AFM
8523,"",10,TOR
8524,"",26,LAK
8525,"",2,NYI
8526,8446209,6,BOS
8527,"",4,PHI
8528,8451308,8,MTL
8529,"",17,DET
8530,8446149,35,CLR
8531,8451956,15,WSH
8532,"",49,CLE
8533,"",16,CHI
8534,8451875,31,MNS
8535,8449838,3,NYR
8536,"",19,STL
8537,8455573,47,AFM
8538,"",10,TOR
8539,8450343,4,PHI
8540,"",4,PHI
8541,8456568,8,MTL
8542,8455887,6,BOS
8543,8447395,4,PHI
8544,"",8,MTL
8545,"",17,DET
8546,8448071,35,CLR
8547,8457378,15,WSH
8548,"",16,CHI
8549,8447554,31,MNS
8550,"",3,NYR
8551,"",19,STL
8552,8447571,47,AFM
8553,"",10,TOR
8554,"",4,PHI
8555,8449778,4,PHI
8556,"",8,MTL
8557,8446255,4,PHI
8558,"",8,MTL
8559,8456345,17,DET
8560,8447733,15,WSH
8561,8457759,3,NYR
8562,"",4,PHI
8563,"",4,PHI
8564,8447940,8,MTL
8565,8456747,4,PHI
8566,8448713,8,MTL
8567,8450475,17,DET
8568,8455719,3,NYR
8569,8458246,4,PHI
8570,"",4,PHI
8571,8457716,8,MTL
8572,8457334,4,PHI
8573,8457293,8,MTL
8574,"",17,DET
8575,8449614,3,NYR
8576,8457015,4,PHI
8577,"",8,MTL
8578,8452251,8,MTL
8579,"",17,DET
8580,8452356,8,MTL
8581,8457604,8,MTL
8582,8446104,17,DET
8583,"",8,MTL
8584,8456004,8,MTL
8585,"",17,DET
8586,8445586,8,MTL
8587,"",8,MTL
8588,8452154,17,DET
8589,8457424,17,DET
8590,8451476,31,MNS
8591,8452281,15,WSH
8592,8445207,19,STL
8593,8446363,23,VAN
8594,8447191,35,CLR
8595,8452492,4,PHI
8596,8448857,4,PHI
8597,8447115,8,MTL
8598,8448025,17,DET
8599,8447812,16,CHI
8600,8449175,47,AFM
8601,8450341,17,DET
8602,8450469,7,BUF
8603,8448894,4,PHI
8604,8451857,2,NYI
8605,8451253,6,BOS
8606,8448116,8,MTL
8607,8446159,15,WSH
8608,8450259,31,MNS
8609,8449738,15,WSH
8610,8450633,10,TOR
8611,8446957,23,VAN
8612,8448975,15,WSH
8613,8446065,31,MNS
8614,8449531,5,PIT
8615,8449102,3,NYR
8616,8449100,35,CLR
8617,8447800,17,DET
8618,8448743,16,CHI
8619,8452548,8,MTL
8620,8448275,17,DET
8621,8449445,7,BUF
8622,8458038,4,PHI
8623,8448361,2,NYI
8624,8449880,6,BOS
8625,8445987,8,MTL
8626,8457915,4,PHI
8627,8446269,15,WSH
8628,8447661,19,STL
8629,8451566,23,VAN
8630,8449571,35,CLR
8631,8446317,8,MTL
8632,8449165,3,NYR
8633,8451995,3,NYR
8634,8448351,15,WSH
8635,8450217,16,CHI
8636,8445449,47,AFM
8637,8448503,10,TOR
8638,8449353,7,BUF
8639,8446111,4,PHI
8640,8448898,2,NYI
8641,8448509,6,BOS
8642,8456062,17,DET
8643,8447176,31,MNS
8644,8447429,15,WSH
8645,"",23,VAN
8646,8451493,23,VAN
8647,8452304,35,CLR
8648,8451361,3,NYR
8649,8446443,3,NYR
8650,8457638,5,PIT
8651,8451387,17,DET
8652,8452551,16,CHI
8653,8449013,47,AFM
8654,8450179,10,TOR
8655,"",7,BUF
8656,"",4,PHI
8657,8455727,6,BOS
8658,"",8,MTL
8659,8448473,31,MNS
8660,8446952,15,WSH
8661,8452454,19,STL
8662,"",35,CLR
8663,8456468,35,CLR
8664,8447063,5,PIT
8665,8449416,3,NYR
8666,8457200,26,LAK
8667,8449934,17,DET
8668,"",16,CHI
8669,8452288,47,AFM
8670,8446469,10,TOR
8671,8448170,7,BUF
8672,8458178,4,PHI
8673,8456540,2,NYI
8674,"",6,BOS
8675,8445652,8,MTL
8676,8445433,31,MNS
8677,8449036,15,WSH
8678,8449884,19,STL
8679,8449616,23,VAN
8680,"",35,CLR
8681,8456589,10,TOR
8682,8448637,3,NYR
8683,8448410,26,LAK
8684,"",17,DET
8685,8446795,16,CHI
8686,8449569,47,AFM
8687,8457036,10,TOR
8688,8457141,7,BUF
8689,8451867,4,PHI
8690,8446321,2,NYI
8691,8445723,6,BOS
8692,8444897,8,MTL
8693,8451619,31,MNS
8694,8447479,15,WSH
8695,"",19,STL
8696,"",23,VAN
8697,8455880,35,CLR
8698,8448981,19,STL
8699,8446094,3,NYR
8700,8452243,26,LAK
8701,8456358,17,DET
8702,"",16,CHI
8703,8447843,47,AFM
8704,"",10,TOR
8705,"",7,BUF
8706,"",4,PHI
8707,"",2,NYI
8708,8458046,6,BOS
8709,8457013,8,MTL
8710,8455946,31,MNS
8711,8458041,15,WSH
8712,8447987,19,STL
8713,8457560,23,VAN
8714,8457583,35,CLR
8715,"",4,PHI
8716,8448527,3,NYR
8717,"",26,LAK
8718,8445276,17,DET
8719,"",16,CHI
8720,"",47,AFM
8721,8457782,10,TOR
8722,8458144,7,BUF
8723,8458171,4,PHI
8724,8445878,2,NYI
8725,"",6,BOS
8726,8448657,8,MTL
8727,8447268,31,MNS
8728,"",15,WSH
8729,8457344,19,STL
8730,8455455,23,VAN
8731,8447238,35,CLR
8732,"",19,STL
8733,8457287,3,NYR
8734,8457975,26,LAK
8735,8449099,17,DET
8736,8457085,16,CHI
8737,8458230,47,AFM
8738,8452244,10,TOR
8739,8457561,7,BUF
8740,"",4,PHI
8741,"",2,NYI
8742,8449020,6,BOS
8743,8455923,8,MTL
8744,8451256,31,MNS
8745,8456545,15,WSH
8746,8457086,19,STL
8747,8449250,23,VAN
8748,8456716,35,CLR
8749,8446982,19,STL
8750,8457836,3,NYR
8751,"",26,LAK
8752,8458000,17,DET
8753,8458289,16,CHI
8754,"",47,AFM
8755,8455992,10,TOR
8756,"",4,PHI
8757,"",4,PHI
8758,8455779,2,NYI
8759,8448815,19,STL
8760,8458168,8,MTL
8761,8451921,15,WSH
8762,8451362,19,STL
8763,"",35,CLR
8764,"",19,STL
8765,8452355,3,NYR
8766,8455466,26,LAK
8767,"",17,DET
8768,8451801,16,CHI
8769,8451782,47,AFM
8770,8445631,19,STL
8771,8455578,4,PHI
8772,8457417,4,PHI
8773,"",2,NYI
8774,8458153,19,STL
8775,8457374,8,MTL
8776,"",15,WSH
8777,8457363,19,STL
8778,8455516,15,WSH
8779,8458315,35,CLR
8780,8445635,19,STL
8781,8456003,3,NYR
8782,8448705,26,LAK
8783,"",17,DET
8784,"",4,PHI
8785,"",47,AFM
8786,8458112,19,STL
8787,8451688,4,PHI
8788,"",2,NYI
8789,"",19,STL
8790,8446789,8,MTL
8791,8457600,15,WSH
8792,"",19,STL
8793,"",35,CLR
8794,8455631,19,STL
8795,8457321,3,NYR
8796,8456843,19,STL
8797,"",17,DET
8798,"",19,STL
8799,8455968,19,STL
8800,8457673,19,STL
8801,8457220,8,MTL
8802,8448260,15,WSH
8803,8455900,19,STL
8804,"",15,WSH
8805,8455816,19,STL
8806,8456738,3,NYR
8807,"",19,STL
8808,8448899,17,DET
8809,8456731,19,STL
8810,8458380,19,STL
8811,8458222,8,MTL
8812,8449349,3,NYR
8813,8455595,17,DET
8814,8456409,8,MTL
8815,8455967,17,DET
8816,8457414,8,MTL
8817,8456229,17,DET
8818,8457027,8,MTL
8819,8457178,8,MTL
8820,8449883,8,MTL
8821,"",8,MTL
8822,8451432,8,MTL
8823,8450895,8,MTL
8824,8450642,35,CLR
8825,8451992,19,STL
8826,8446876,17,DET
8827,8447067,15,WSH
8828,8452152,23,VAN
8829,8447667,31,MNS
8830,8445713,16,CHI
8831,8445621,6,BOS
8832,8445603,10,TOR
8833,8449348,31,MNS
8834,8450645,7,BUF
8835,8450795,47,AFM
8836,8451778,3,NYR
8837,8450595,4,PHI
8838,8449403,6,BOS
8839,8452366,26,LAK
8840,8451800,2,NYI
8841,8444913,34,HFD
8842,8449119,33,WIN
8843,8447310,32,QUE
8844,8448884,22,EDM
8845,8452370,4,PHI
8846,8450309,47,AFM
8847,8450655,15,WSH
8848,8448370,2,NYI
8849,8445118,23,VAN
8850,8447205,8,MTL
8851,8451957,16,CHI
8852,8447962,26,LAK
8853,8447569,26,LAK
8854,8449230,5,PIT
8855,8451053,7,BUF
8856,8450835,47,AFM
8857,8447980,3,NYR
8858,8448853,4,PHI
8859,8449702,6,BOS
8860,8449796,8,MTL
8861,8445983,2,NYI
8862,8451561,34,HFD
8863,8446079,33,WIN
8864,8448117,32,QUE
8865,8445724,31,MNS
8866,8448816,8,MTL
8867,8446036,8,MTL
8868,8446996,17,DET
8869,8456258,17,DET
8870,8446625,23,VAN
8871,8449573,22,EDM
8872,8447039,16,CHI
8873,8448435,26,LAK
8874,8445167,10,TOR
8875,8452521,5,PIT
8876,8457827,7,BUF
8877,8448118,47,AFM
8878,8446089,7,BUF
8879,8446007,4,PHI
8880,8446242,6,BOS
8881,8452287,8,MTL
8882,8449547,2,NYI
8883,8449789,34,HFD
8884,8452419,33,WIN
8885,8449905,32,QUE
8886,8449318,31,MNS
8887,8450338,35,CLR
8888,8446219,19,STL
8889,8449972,17,DET
8890,8450482,15,WSH
8891,8451077,23,VAN
8892,8444945,22,EDM
8893,8455559,16,CHI
8894,8447161,26,LAK
8895,8451958,10,TOR
8896,8455972,5,PIT
8897,8447485,7,BUF
8898,8450303,47,AFM
8899,8446129,3,NYR
8900,8447188,4,PHI
8901,8449549,6,BOS
8902,8450074,8,MTL
8903,8448867,2,NYI
8904,8449860,34,HFD
8905,8446293,33,WIN
8906,8451688,32,QUE
8907,8448528,22,EDM
8908,8446419,35,CLR
8909,8450741,19,STL
8910,8450221,17,DET
8911,8451922,15,WSH
8912,8447345,23,VAN
8913,8446439,31,MNS
8914,8457105,16,CHI
8915,8445711,26,LAK
8916,8449882,10,TOR
8917,8450806,5,PIT
8918,8447684,7,BUF
8919,8448448,47,AFM
8920,8457190,3,NYR
8921,8446711,4,PHI
8922,8445272,6,BOS
8923,8448369,8,MTL
8924,8446518,2,NYI
8925,8450798,34,HFD
8926,8451697,33,WIN
8927,8448615,32,QUE
8928,8451918,22,EDM
8929,8445158,35,CLR
8930,8457034,19,STL
8931,8455878,17,DET
8932,8451887,15,WSH
8933,8458169,23,VAN
8934,8447189,31,MNS
8935,8446238,16,CHI
8936,8448941,26,LAK
8937,8449407,10,TOR
8938,8446061,5,PIT
8939,8456855,7,BUF
8940,8456733,47,AFM
8941,8455398,3,NYR
8942,8452461,4,PHI
8943,8448566,6,BOS
8944,8449653,8,MTL
8945,8447151,2,NYI
8946,8449413,34,HFD
8947,8452347,33,WIN
8948,8449441,32,QUE
8949,8445269,22,EDM
8950,8452445,8,MTL
8951,8445208,33,WIN
8952,8451146,16,CHI
8953,8449745,26,LAK
8954,8452206,15,WSH
8955,8446117,22,EDM
8956,8448667,23,VAN
8957,8445090,34,HFD
8958,8445771,5,PIT
8959,8446945,26,LAK
8960,8445546,17,DET
8961,8452496,19,STL
8962,8446266,20,CGY
8963,8449107,3,NYR
8964,8446517,16,CHI
8965,8450133,31,MNS
8966,8451794,2,NYI
8967,8450271,6,BOS
8968,8446993,35,CLR
8969,8450218,7,BUF
8970,8451758,4,PHI
8971,8452290,35,CLR
8972,8449122,33,WIN
8973,8450953,32,QUE
8974,8449749,10,TOR
8975,8449442,10,TOR
8976,8449797,8,MTL
8977,8448859,16,CHI
8978,8447000,34,HFD
8979,8451584,16,CHI
8980,8446265,20,CGY
8981,8448712,20,CGY
8982,8451882,26,LAK
8983,8449700,26,LAK
8984,8444914,3,NYR
8985,8456021,16,CHI
8986,8445381,31,MNS
8987,8448020,2,NYI
8988,8448521,20,CGY
8989,8446029,8,MTL
8990,8449660,7,BUF
8991,8456307,4,PHI
8992,8445584,10,TOR
8993,8446544,33,WIN
8994,8449871,8,MTL
8995,8450073,17,DET
8996,8457381,15,WSH
8997,8455485,22,EDM
8998,8451190,23,VAN
8999,8452235,34,HFD
9000,8445653,5,PIT
9001,8445662,26,LAK
9002,8452209,31,MNS
9003,8450257,19,STL
9004,8450920,15,WSH
9005,8449475,7,BUF
9006,8449773,16,CHI
9007,8456311,16,CHI
9008,8451375,2,NYI
9009,8446807,6,BOS
9010,8448845,8,MTL
9011,8457534,7,BUF
9012,8457366,4,PHI
9013,8448614,35,CLR
9014,8446943,33,WIN
9015,8449624,32,QUE
9016,8452482,16,CHI
9017,8451967,2,NYI
9018,8448569,22,EDM
9019,8446222,23,VAN
9020,8449354,34,HFD
9021,8446805,5,PIT
9022,8449881,26,LAK
9023,8447078,10,TOR
9024,8445690,19,STL
9025,8451031,20,CGY
9026,8456851,3,NYR
9027,8457998,16,CHI
9028,8456659,31,MNS
9029,8447169,2,NYI
9030,8448411,6,BOS
9031,8451874,8,MTL
9032,8452449,7,BUF
9033,8458496,4,PHI
9034,8446162,35,CLR
9035,8457592,33,WIN
9036,8449498,32,QUE
9037,8455938,17,DET
9038,8445557,15,WSH
9039,8450483,22,EDM
9040,8449313,23,VAN
9041,8448269,34,HFD
9042,8451327,5,PIT
9043,8456424,26,LAK
9044,8456982,10,TOR
9045,8448773,19,STL
9046,8451993,20,CGY
9047,8448516,3,NYR
9048,8456376,16,CHI
9049,8448274,31,MNS
9050,8448755,2,NYI
9051,8447822,6,BOS
9052,8456323,8,MTL
9053,8457882,7,BUF
9054,8456560,4,PHI
9055,8445725,35,CLR
9056,8448861,33,WIN
9057,8448563,32,QUE
9058,8455966,17,DET
9059,8445477,15,WSH
9060,8458436,22,EDM
9061,8445455,23,VAN
9062,8455828,34,HFD
9063,8447346,5,PIT
9064,8446637,26,LAK
9065,8456054,10,TOR
9066,8444947,19,STL
9067,8449748,20,CGY
9068,8451056,3,NYR
9069,8448703,16,CHI
9070,8458480,31,MNS
9071,8450799,2,NYI
9072,8457128,6,BOS
9073,8449495,8,MTL
9074,8457474,7,BUF
9075,8452017,4,PHI
9076,8446775,35,CLR
9077,8449742,33,WIN
9078,8451883,32,QUE
9079,8455691,17,DET
9080,8457653,15,WSH
9081,8449681,22,EDM
9082,8448839,23,VAN
9083,8457233,34,HFD
9084,8448688,33,WIN
9085,8457551,26,LAK
9086,8444896,10,TOR
9087,8447444,19,STL
9088,8457501,20,CGY
9089,8451242,3,NYR
9090,8458037,16,CHI
9091,8451734,31,MNS
9092,8447503,2,NYI
9093,8457333,6,BOS
9094,8457535,8,MTL
9095,8457599,7,BUF
9096,8446828,4,PHI
9097,8447805,35,CLR
9098,8445353,33,WIN
9099,8445583,32,QUE
9100,8445761,17,DET
9101,8457748,15,WSH
9102,8450494,22,EDM
9103,8457550,23,VAN
9104,8456052,34,HFD
9105,8447089,5,PIT
9106,8449950,26,LAK
9107,8450301,10,TOR
9108,8450637,19,STL
9109,8456116,20,CGY
9110,8452497,3,NYR
9111,8450647,16,CHI
9112,8458346,31,MNS
9113,8456340,2,NYI
9114,8449651,6,BOS
9115,8450311,8,MTL
9116,8446261,7,BUF
9117,8445626,4,PHI
9118,8448965,35,CLR
9119,8455870,33,WIN
9120,8451850,32,QUE
9121,8457383,17,DET
9122,8444962,15,WSH
9123,8457667,22,EDM
9124,8451786,23,VAN
9125,8446973,34,HFD
9126,8448847,5,PIT
9127,8446737,26,LAK
9128,8449410,10,TOR
9129,8457071,19,STL
9130,8448848,20,CGY
9131,8458457,3,NYR
9132,8446405,16,CHI
9133,8456952,31,MNS
9134,8451700,2,NYI
9135,8451913,6,BOS
9136,8457958,8,MTL
9137,8455555,7,BUF
9138,8446418,4,PHI
9139,8448224,35,CLR
9140,8446048,33,WIN
9141,8457825,32,QUE
9142,8457851,17,DET
9143,8445870,15,WSH
9144,8457544,4,PHI
9145,8449259,23,VAN
9146,8455650,34,HFD
9147,8457314,5,PIT
9148,8455909,26,LAK
9149,8447811,10,TOR
9150,8451569,19,STL
9151,8446852,20,CGY
9152,8455488,3,NYR
9153,8446962,16,CHI
9154,8450827,31,MNS
9155,8448286,2,NYI
9156,8457568,6,BOS
9157,8457829,8,MTL
9158,8455490,7,BUF
9159,8445683,4,PHI
9160,8447685,33,WIN
9161,8451516,26,LAK
9162,8445977,15,WSH
9163,8446951,34,HFD
9164,8446062,35,CLR
9165,8445416,10,TOR
9166,8448106,8,MTL
9167,8446991,22,EDM
9168,8450223,3,NYR
9169,8445803,23,VAN
9170,8449662,32,QUE
9171,8451858,16,CHI
9172,8449538,31,MNS
9173,8448818,6,BOS
9174,8448960,20,CGY
9175,8451559,4,PHI
9176,8456125,7,BUF
9177,8446372,8,MTL
9178,8456690,8,MTL
9179,8457884,19,STL
9180,8445625,2,NYI
9181,8445088,33,WIN
9182,8448870,17,DET
9183,8452549,10,TOR
9184,8456444,16,CHI
9185,8446054,35,CLR
9186,8446445,31,MNS
9187,8447076,5,PIT
9188,8451765,22,EDM
9189,8446712,3,NYR
9190,8451121,31,MNS
9191,8456195,8,MTL
9192,8447863,31,MNS
9193,8457729,31,MNS
9194,8446507,6,BOS
9195,8457526,19,STL
9196,8446171,4,PHI
9197,8452233,7,BUF
9198,8448449,26,LAK
9199,8446053,8,MTL
9200,8452250,31,MNS
9201,8446424,2,NYI
9202,8451257,33,WIN
9203,8449582,17,DET
9204,8445858,15,WSH
9205,8456553,8,MTL
9206,8458176,4,PHI
9207,8447806,35,CLR
9208,8451904,5,PIT
9209,8451784,3,NYR
9210,8449717,3,NYR
9211,8448665,23,VAN
9212,8447074,32,QUE
9213,8445013,16,CHI
9214,8447237,10,TOR
9215,8452217,20,CGY
9216,8447506,2,NYI
9217,8451763,4,PHI
9218,8455415,7,BUF
9219,8446045,7,BUF
9220,8448919,34,HFD
9221,8446437,19,STL
9222,8446084,2,NYI
9223,8457268,33,WIN
9224,8449583,4,PHI
9225,8456427,35,CLR
9226,8447917,34,HFD
9227,8456809,15,WSH
9228,8451864,31,MNS
9229,8451223,5,PIT
9230,8447975,22,EDM
9231,8452157,3,NYR
9232,8452576,23,VAN
9233,8449096,32,QUE
9234,8450284,16,CHI
9235,8457198,31,MNS
9236,8449504,6,BOS
9237,8457175,20,CGY
9238,8456998,4,PHI
9239,8446547,7,BUF
9240,8446299,26,LAK
9241,8446287,8,MTL
9242,8458405,7,BUF
9243,8448842,2,NYI
9244,8445457,33,WIN
9245,8451938,17,DET
9246,8458087,35,CLR
9247,8451008,8,MTL
9248,8451363,15,WSH
9249,8456942,10,TOR
9250,8451369,15,WSH
9251,8446483,22,EDM
9252,8457180,34,HFD
9253,8451830,2,NYI
9254,8448763,32,QUE
9255,8455855,16,CHI
9256,8456648,31,MNS
9257,8457206,6,BOS
9258,8458030,20,CGY
9259,8456498,4,PHI
9260,8456171,7,BUF
9261,8455702,10,TOR
9262,8445628,34,HFD
9263,8456590,19,STL
9264,8448758,23,VAN
9265,8457552,33,WIN
9266,8447001,17,DET
9267,8446484,35,CLR
9268,8456162,5,PIT
9269,8449443,15,WSH
9270,8451558,22,EDM
9271,8445796,5,PIT
9272,8447440,22,EDM
9273,8457177,3,NYR
9274,8448567,23,VAN
9275,8446551,32,QUE
9276,8457950,16,CHI
9277,8447435,31,MNS
9278,8457395,6,BOS
9279,8447954,20,CGY
9280,8458316,4,PHI
9281,8455755,7,BUF
9282,8458211,26,LAK
9283,8455432,8,MTL
9284,8455477,19,STL
9285,8455705,2,NYI
9286,8457518,33,WIN
9287,8451701,17,DET
9288,8448706,35,CLR
9289,8449663,34,HFD
9290,8448217,15,WSH
9291,8458458,10,TOR
9292,8458424,5,PIT
9293,8456670,26,LAK
9294,8456463,3,NYR
9295,8447956,23,VAN
9296,8458166,4,PHI
9297,8455826,16,CHI
9298,8445054,31,MNS
9299,8451894,6,BOS
9300,8456575,20,CGY
9301,8456652,4,PHI
9302,8457044,7,BUF
9303,8457942,26,LAK
9304,8448568,8,MTL
9305,8456618,19,STL
9306,8458319,2,NYI
9307,8449458,33,WIN
9308,8452583,17,DET
9309,8455461,35,CLR
9310,8456091,34,HFD
9311,8446497,15,WSH
9312,8458268,10,TOR
9313,8448656,5,PIT
9314,8458148,22,EDM
9315,8456948,3,NYR
9316,8451429,23,VAN
9317,8455943,32,QUE
9318,8457357,16,CHI
9319,8456778,31,MNS
9320,8457612,6,BOS
9321,8446364,20,CGY
9322,8458191,4,PHI
9323,8450057,7,BUF
9324,8445680,26,LAK
9325,8456364,8,MTL
9326,8452229,19,STL
9327,8446474,2,NYI
9328,8456074,33,WIN
9329,8457024,17,DET
9330,8455468,35,CLR
9331,8457692,34,HFD
9332,8452425,15,WSH
9333,8455514,10,TOR
9334,8446358,5,PIT
9335,8447959,22,EDM
9336,8457779,3,NYR
9337,8445919,23,VAN
9338,8455707,32,QUE
9339,8455574,16,CHI
